customer_unique_id,frequency,recency,T,monetary_value,p_alive,pred_purch_6m,clv_12m
65e2735427dedd6a787e5b065b3cc41e,1.0,54.0,384.0,75.72999999999999,0.006438756132436943,0.0048720653255706296,0.6956926590194683
65ee274b862c5c053367be8a70dbc029,1.0,30.0,175.0,97.88,0.0184513764691337,0.02034952855762343,3.5102289991633104
664fe7916cb8709c6b848383c6361dcc,1.0,223.0,580.0,103.23,0.014892112135097049,0.00872478513993825,1.7319396450027178
6668e1ae499e2e9be475b7f708580232,1.0,21.0,514.0,185.51,0.0020719175245225746,0.0013135491357165168,0.4567412350803738
66ae4493fc7c710a8db6d9620901f40d,1.0,255.0,366.0,42.29,0.049284947441532986,0.03832245427852059,3.1607038829089484
66e56177b9bf464a930e57edc3694403,2.0,254.0,399.0,106.855,0.2720178159994974,0.28227724216565503,52.93723625039238
672452f682b6cd65d8256f3e527bb93f,1.0,3.0,428.0,169.11,0.0022298287380478716,0.0015833993850714345,0.49563761388696476
67466b5877fad6f2279c1fb634c9aa5c,2.0,83.0,486.0,209.375,0.024132790370133408,0.02213181187181113,8.174327026855883
674e552503d21cd547fdd0de0bfb9be2,1.0,51.0,195.0,166.72,0.021343119470034123,0.022543178130819543,6.565618543615121
67bddde1844b238fe25995cde1612b4e,1.0,62.0,174.0,139.04000000000002,0.02960426780371101,0.03272211610155038,7.925447366456153
681405a99faf3ac8afc2dc018a3f67bb,1.0,39.0,230.0,917.8,0.013618570424102486,0.013396126344977865,21.319615970839557
6832ad9ac97f82c7c5d614fb8e632e7b,1.0,279.0,415.0,123.27,0.04502551788414625,0.032564506685287514,7.47348916311066
6832bd3ca1bf89c9e60bf3c91d846ec9,1.0,67.0,334.0,123.5,0.010177431460330058,0.008322625656784642,1.8812650540200555
683459cab0129375a071efb00da7c191,1.0,8.0,61.0,217.26,0.042915037192271965,0.06353935108119844,22.667884128834107
68497ce04e9b12cb402671a29acdf6a2,1.0,166.0,326.0,531.45,0.03098822446581967,0.025672739539681154,24.347806780746204
684fdd89d877968793cfb9c8f7ef7874,1.0,110.0,267.0,286.78000000000003,0.025944203972295545,0.023798323856460586,12.071506782438107
68519bc41532d0f1a6613d278f86a5bd,1.0,127.0,402.0,28.75,0.014085669261523064,0.010379650955873182,0.6093100372706715
6856178ce177496369e3a83fd143e621,1.0,236.0,562.0,71.14,0.01760669591051274,0.010533065038886543,1.4606453771506334
6871b052a835417d6d2e11153e0d3c2c,1.0,291.0,525.0,274.87,0.029728783759753394,0.018592762916951278,9.531878835941303
688d5274462f91fa0332582b748ce41d,1.0,303.0,583.0,377.16999999999996,0.025466470934318763,0.014868689591407643,10.506945897268258
6897ea9a949c1009af8cc38e691f260b,1.0,1.0,77.0,128.1,0.030803360140761897,0.04348798116290583,9.334926489081234
68f412bbb674141ab49ef13b501baf45,1.0,229.0,321.0,68.45,0.05272913922107114,0.044045199061219384,5.63500398182072
6940e424e41600ef36c79b6d8b4a2ecd,1.0,14.0,429.0,54.77,0.002715613949146648,0.001925663137121739,0.20432281670638588
696fca7af7f751e1749087433a92c790,1.0,63.0,150.0,124.5,0.03717994522324246,0.04340924528040694,9.35975156264347
697452ef6f8c549b18ffecd3e0197460,1.0,103.0,229.0,123.24000000000001,0.03138733657255025,0.03093526751736532,6.786665204708633
69768afd389429f6ec48199e5fb8e61a,1.0,112.0,305.0,58.16,0.020751589501938183,0.017804905637542986,1.9460982710465906
